Region,Fuel,Year,ModalType,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
DE_TH,Mobility_Passenger_Metro,2040,MT_PSNG_Metro_RE,1,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Metro,2045,MT_PSNG_Metro_RE,1,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Metro,2050,MT_PSNG_Metro_RE,1,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Metro,2055,MT_PSNG_Metro_RE,1,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Metro,2060,MT_PSNG_Metro_RE,1,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2015,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2015,MT_PSNG_RAIL_CONV,0.15,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2020,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2020,MT_PSNG_RAIL_CONV,0.14,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2025,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2025,MT_PSNG_RAIL_CONV,0.1,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2030,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2030,MT_PSNG_RAIL_CONV,0.05,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2035,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2040,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2045,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2050,MT_PSNG_RAIL_RE,0.85,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2055,MT_PSNG_RAIL_RE,0.85,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Rail,2060,MT_PSNG_RAIL_RE,0.85,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2015,MT_PSNG_ROAD_CONV,1,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2020,MT_PSNG_ROAD_RE,0.02,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2020,MT_PSNG_ROAD_CONV,0.96,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2025,MT_PSNG_ROAD_RE,0.035,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2025,MT_PSNG_ROAD_CONV,0.92,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2030,MT_PSNG_ROAD_RE,0.06,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2030,MT_PSNG_ROAD_CONV,0.75,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2035,MT_PSNG_ROAD_RE,0.13,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2035,MT_PSNG_ROAD_CONV,0.5,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2040,MT_PSNG_ROAD_RE,0.24,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2040,MT_PSNG_ROAD_CONV,0.25,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2045,MT_PSNG_ROAD_RE,0.38,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2050,MT_PSNG_ROAD_RE,0.51,,Fraction,Needs update,26.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2055,MT_PSNG_ROAD_RE,0.51,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_TH,Mobility_Passenger_Road,2060,MT_PSNG_ROAD_RE,0.51,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_ROAD,0.88,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_RAIL,0.11,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_RAIL_RE,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_ROAD_CONV,0.85,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_RAIL_CONV,0.03,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2015,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_ROAD,0.8851,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_RAIL,0.1148,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_SHIP,0,,Fraction,Statistical Pocketbook 2021,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_ROAD_RE,0,,Fraction,Assumption: No renewable freight transportation on road,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_RAIL_RE,0.0918,,Fraction,"Assumption: 80% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_SHIP_RE,0,,Fraction,Assumption: No renewable freight transportation on ship,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_ROAD_CONV,0.8851,,Fraction,Assumption: 100% conventional on road,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_RAIL_CONV,0.0229,,Fraction,"Assumption: 20% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_FRT_SHIP_CONV,0,,Fraction,Assumption: 100% conventional on ship,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_ROAD,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_RAIL,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_AIR,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_ROAD_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_RAIL_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_AIR_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_ROAD_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_RAIL_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2018,MT_PSNG_AIR_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_ROAD,0.87,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_RAIL,0.11,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_RAIL_RE,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_ROAD_CONV,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2020,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_ROAD,0.85,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_RAIL,0.11,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_RAIL_RE,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_ROAD_CONV,0.63,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2025,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_ROAD,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_RAIL,0.11,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_ROAD_CONV,0.4,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2030,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_ROAD,0.79,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_RAIL,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_ROAD_CONV,0.03,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2035,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_ROAD,0.76,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_RAIL,0.1,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_RAIL_RE,0.07,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2040,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_ROAD,0.74,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2045,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_ROAD,0.7,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_RAIL,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_SHIP,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_ROAD_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_RAIL_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2050,MT_FRT_SHIP_CONV,0,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_ROAD,0.7,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_RAIL,0.09,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_SHIP,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_RAIL_RE,0.06,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2055,MT_FRT_SHIP_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_ROAD,0.7,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_RAIL,0.09,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_SHIP,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_RAIL_RE,0.06,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_ROAD_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_RAIL_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Freight,2060,MT_FRT_SHIP_CONV,0,,Fraction,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_ROAD,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_ROAD_CONV,0.79,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2015,MT_PSNG_AIR_CONV,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_ROAD,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_RAIL,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_SHIP,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_ROAD_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_RAIL_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_SHIP_RE,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_ROAD_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_RAIL_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_FRT_SHIP_CONV,0,,Fraction,No Source required,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_ROAD,0.794,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_RAIL,0.0757,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_AIR,0.1303,,Fraction,"Statistical Pocketbook 2021, https://ec.europa.eu/eurostat/databrowser/view/avia_tppa/default/table?lang=en&category=avia.avia_tp",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_RAIL_RE,0.0606,,Fraction,"Assumption: 80% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_AIR_RE,0,,Fraction,Assumption: No renewable air transport,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_ROAD_CONV,0.763,,Fraction,"Assumption: based on share of electric vehicles (https://ec.europa.eu/eurostat/databrowser/view/road_eqs_carpda__custom_12527220/default/table?lang=en), if less than 1% than 100%",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_RAIL_CONV,0.015,,Fraction,"Assumption: 20% of rail transport, based on reference: https://alternative-fuels-observatory.ec.europa.eu/transport-mode/rail)",08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2018,MT_PSNG_AIR_CONV,0.1303,,Fraction,Assumption: only conventional air transport,08.08.2024,Karlo Hainsch <k.hainsch@tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_ROAD,0.81,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_RAIL_RE,0.06,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_ROAD_CONV,0.75,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_RAIL_CONV,0.02,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2020,MT_PSNG_AIR_CONV,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2025,MT_PSNG_ROAD,0.78,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2025,MT_PSNG_RAIL,0.08,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DK,Mobility_Passenger,2025,MT_PSNG_AIR,0.09,,Fraction,EU_Transport - Satistical Pocketbook,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
