Region,Technology,Fuel,Mode_of_operation,Year,Value,Unnamed: 6,Unit,Source,Updated at,Updated by
World,HLI_Oil_Boiler,Oil,1,2018,1.0417,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2020,1.0417,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2025,1.0309,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2030,1.0204,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2035,1.0204,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2040,1.0204,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2045,1.0204,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2050,1.0204,,PJ,Energy Agency Denmark (2022): Hot water boiler oil,21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2055,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Oil_Boiler,Oil,1,2060,1.0204,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2018,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2020,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2025,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2030,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2035,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2040,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2045,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2050,0.1658,,km2,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2055,0.1658,,km2,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2060,0.1658,,km2,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2018,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2020,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2025,1.0989,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2030,1.087,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2035,1.084,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2040,1.0811,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2045,1.0782,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2050,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2055,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,1,2060,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2018,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2020,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2025,1.0989,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2030,1.087,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2035,1.084,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2040,1.0811,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2045,1.0782,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2050,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler wood,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2055,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Biomass,Biomass,2,2060,1.0753,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,1,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,2,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,3,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Natural,4,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Bio,5,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2018,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2020,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2025,1.0582,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2030,1.0417,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2035,1.039,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2040,1.0363,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2045,1.0336,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2050,1.0309,,PJ,Energy Agency Denmark (2022): Steam boiler gas,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2055,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas,Gas_Synth,6,2060,1.0309,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2018,1.1947,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2020,1.1947,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2025,1.1758,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2030,1.1574,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2035,1.1544,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2040,1.1514,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2045,1.1484,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2050,1.1455,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2055,1.1455,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,1,2060,1.1455,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2018,1.1947,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2020,1.1947,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2025,1.1758,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2030,1.1574,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2035,1.1544,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2040,1.1514,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2045,1.1484,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2050,1.1455,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2055,1.1455,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_Gas_CCS,Gas_Natural,2,2060,1.1455,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2018,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2020,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2025,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2030,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2035,1.1594,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2040,1.1429,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2045,1.1268,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2050,1.1111,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2055,1.1111,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,1,2060,1.1111,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2018,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2020,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2025,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2030,1.1765,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2035,1.1594,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2040,1.1429,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2045,1.1268,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2050,1.1111,,PJ,TNO Technology Factsheet 2020: H2 Industrial Boiler (with assumption: flat until 2030- then going up),21.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2055,1.1111,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_H2,H2,2,2060,1.1111,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2018,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2020,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2025,1.0989,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2030,1.087,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2035,1.0811,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2040,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2045,1.0695,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2050,1.0638,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2055,1.0638,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,1,2060,1.0638,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2018,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2020,1.1111,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2025,1.0989,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2030,1.087,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2035,1.0811,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2040,1.0753,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HMHI_HardCoal,Hardcoal,2,2045,1.0695,,PJ,Energy Agency Denmark (2022): Steam boiler Coal,22.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
