Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by,Unnamed: 9
World,HB_Solar_Thermal,2018,8.507738095,,MEUR/GW,,,,
World,HB_Solar_Thermal,2020,8.507738095,,MEUR/GW,,,,
World,HB_Solar_Thermal,2021,8.507738095,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2025,8.432142857,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2030,8.470833333,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2035,8.261011905,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2040,8.051190476,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2045,7.897321429,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2050,7.743452381,,MEUR/GW,solar heating - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2055,7.743452381,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HB_Solar_Thermal,2060,7.743452381,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Electric_Boiler,2018,1.17,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2020,1.14,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2021,1.14,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2025,1.11,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2030,1.08,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2035,1.058055,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2040,1.03147,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2045,1.004885,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2050,0.9783,,MEUR/GW,DEA – Technology data for El and DH - Electric boiler - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Electric_Boiler,2055,0.9783,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Electric_Boiler,2060,0.9783,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Geothermal,2018,23.79,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2020,23.79,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2021,23.79,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2025,23.09,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2030,22.41,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2035,22.038118,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2040,21.668378,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2045,21.327575,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2050,20.986772,,MEUR/GW,DEA – Technology data for El and DH - Geoth. DH electric heat pump (not incl. absorption HP) - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Geothermal,2055,20.986772,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Geothermal,2060,20.986772,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Heatpump_Air,2018,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2020,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2021,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2025,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2030,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2035,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2040,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2045,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2050,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, airsource 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_Air,2055,2.13,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Heatpump_Air,2060,2.13,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Heatpump_ExcessHeat,2018,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2020,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2021,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2025,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2030,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2035,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2040,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2045,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2050,2.13,,MEUR/GW,"DEA – Technology data for El and DH - Comp. hp, excess heat 10MW - see Assumption.txt ",13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Heatpump_ExcessHeat,2055,2.13,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Heatpump_ExcessHeat,2060,2.13,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Solar_Thermal,2018,0.06,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2020,0.06,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2021,0.06,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2025,0.06,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2030,0.06,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2035,0.061181149,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2040,0.061952095,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2045,0.06272304,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2050,0.063493985,,MEUR/GW,DEA – Technology data for El and DH - Solar district heating - see Assumption.txt,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HD_Solar_Thermal,2055,0.063493985,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HD_Solar_Thermal,2060,0.063493985,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_BF_BOF,2018,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2020,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2021,,,MEUR/GW,,,,
World,HHI_BF_BOF,2025,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2030,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2035,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2040,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2045,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2050,101.66,,MEUR/GW,,,,
World,HHI_BF_BOF,2055,101.66,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_BF_BOF,2060,101.66,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_BF_BOF_CCS,2018,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2020,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2021,,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2025,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2030,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2035,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2040,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2045,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2050,130.18,,MEUR/GW,,,,
World,HHI_BF_BOF_CCS,2055,130.18,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_BF_BOF_CCS,2060,130.18,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Bio_BF_BOF,2018,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2020,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2021,,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2025,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2030,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2035,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2040,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2045,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2050,111.826,,MEUR/GW,,,,
World,HHI_Bio_BF_BOF,2055,111.826,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Bio_BF_BOF,2060,111.826,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_DRI_EAF,2018,165.6,,MEUR/GW,,,,
World,HHI_DRI_EAF,2020,155.5457143,,MEUR/GW,,,,
World,HHI_DRI_EAF,2021,,,MEUR/GW,,,,
World,HHI_DRI_EAF,2025,145.4914286,,MEUR/GW,,,,
World,HHI_DRI_EAF,2030,135.4371429,,MEUR/GW,,,,
World,HHI_DRI_EAF,2035,125.3828571,,MEUR/GW,,,,
World,HHI_DRI_EAF,2040,115.3285714,,MEUR/GW,,,,
World,HHI_DRI_EAF,2045,105.2742857,,MEUR/GW,,,,
World,HHI_DRI_EAF,2050,95.22,,MEUR/GW,,,,
World,HHI_DRI_EAF,2055,95.22,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_DRI_EAF,2060,95.22,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_DRI_EAF_CCS,2018,215.2,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2020,202.1342857,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2021,,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2025,189.0685714,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2030,176.0028571,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2035,162.9371429,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2040,149.8714286,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2045,136.8057143,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2050,123.74,,MEUR/GW,,,,
World,HHI_DRI_EAF_CCS,2055,123.74,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_DRI_EAF_CCS,2060,123.74,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_H2DRI_EAF,2018,169.6,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2020,163.5428571,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2021,,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2025,157.4857143,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2030,151.4285714,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2035,145.3714286,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2040,139.3142857,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2045,133.2571429,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2050,127.2,,MEUR/GW,,,,
World,HHI_H2DRI_EAF,2055,127.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_H2DRI_EAF,2060,127.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Molten_Electrolysis,2018,255.6,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2020,240.0814286,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2021,,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2025,224.5628571,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2030,209.0442857,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2035,193.5257143,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2040,178.0071429,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2045,162.4885714,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2050,146.97,,MEUR/GW,,,,
World,HHI_Molten_Electrolysis,2055,146.97,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Molten_Electrolysis,2060,146.97,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Scrap_EAF,2018,73.6,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2020,70.97142857,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2021,,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2025,68.34285714,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2030,65.71428571,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2035,63.08571429,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2040,60.45714286,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2045,57.82857143,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2050,55.2,,MEUR/GW,,,,
World,HHI_Scrap_EAF,2055,55.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HHI_Scrap_EAF,2060,55.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Biomass,2018,33.7,,MEUR/GW,,,,
World,HLI_Biomass,2020,33.7,,MEUR/GW,,,,
World,HLI_Biomass,2021,33.7,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2025,34.8,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2030,35.9,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2035,35.35,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2040,34.8,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2045,34.25,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler wood,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Biomass,2050,33.7,,MEUR/GW,,,,
World,HLI_Biomass,2055,33.7,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Biomass,2060,33.7,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2018,0.963,,MEUR/GW,,,,
World,HLI_Direct_Electric,2020,0.963,,MEUR/GW,,,,
World,HLI_Direct_Electric,2021,0.963,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2025,0.9405,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2030,0.918,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2035,0.8955,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2040,0.873,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2045,0.8505,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2050,0.828,,MEUR/GW,Energy Agency Denmark (2022): Electric boiler hot water 10kV,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2055,0.828,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Direct_Electric,2060,0.828,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2018,2,,MEUR/GW,,,,
World,HLI_Gas_Boiler,2020,2,,MEUR/GW,,,,
World,HLI_Gas_Boiler,2021,2,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2025,1.95,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2030,1.9,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2035,1.85,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2040,1.8,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2045,1.75,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2050,1.7,,MEUR/GW,Energy Agency Denmark (2022): Hot water boiler gas,30.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2055,1.7,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Gas_Boiler,2060,1.7,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,HLI_Geothermal,2018,24.03222,,MEUR/GW,,,,
World,HLI_Geothermal,2020,24.03222,,MEUR/GW,,,,
World,HLI_Geothermal,2021,24.03222,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,HLI_Geothermal,2025,23.28786,,MEUR/GW,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
